Date,Volcano Name,ID,Type,VEI,Latitude,Longitude,Frequency
2000-01-28,Kilauea,10114,Eruption,0.0,19.421,-155.287,5
2000-02-01,Karangetang,16544,Eruption,3.0,2.781,125.40700000000001,3
2000-02-09,Galeras,11381,Eruption,2.0,1.22,-77.37,3
2000-02-10,Miyakejima,18281,Eruption,1.0,34.094,139.526,3
2000-02-25,Etna,13854,Eruption,1.0,37.748000000000005,14.999,3
2000-03-02,Planchon-Peteroa,11947,Eruption,2.0,-35.223,-70.568,3
2000-03-08,Klyuchevskoy,19469,Eruption,2.0,56.056000000000004,160.642,4
2000-03-14,"Fournaise, Piton de la",14392,Eruption,1.0,-21.244,55.708,3
2000-04-05,Ranakah,16255,Eruption,1.0,-8.62,120.52,4
2000-04-06,Poas,11184,Eruption,1.0,10.2,-84.23299999999999,4
2000-04-10,Colima,10473,Eruption,2.0,19.514,-103.62,4
2000-04-17,Krakatau,15633,Eruption,2.0,-6.102,105.42299999999999,3
2000-04-18,Hunga Tonga-Hunga Ha'apai,14733,Eruption,2.0,-20.535999999999998,-175.382,3
2000-04-21,Poas,11193,Eruption,1.0,10.2,-84.23299999999999,3
2000-04-23,"Fournaise, Piton de la",14375,Eruption,1.0,-21.244,55.708,4
2000-05-01,Rincon de la Vieja,11078,Eruption,2.0,10.83,-85.324,6
2000-05-06,Bezymianny,19387,Eruption,3.0,55.972,160.595,3
2000-06-06,Gaua,15226,Eruption,2.0,-14.27,167.5,5
2000-06-14,Slamet,13403,Eruption,2.0,-7.242000000000001,109.208,6
2000-06-21,Asamayama,17812,Eruption,2.0,36.406,138.523,3
2000-06-29,Ebeko,18878,Eruption,1.0,50.68600000000001,156.014,3
2000-07-04,Tungurahua,11645,Eruption,3.0,-1.4669999999999999,-78.442,3
2000-07-06,Rabaul,15101,Eruption,1.0,-4.271,152.203,3
2000-07-08,Tengger Caldera,16064,Eruption,3.0,-7.942,112.95,3
2000-07-11,Ruapehu,14662,Eruption,1.0,-39.28,175.57,4
2000-07-15,San Miguel,10862,Eruption,1.0,13.434000000000001,-88.26899999999999,5
2000-07-16,Bogoslof,19863,Eruption,3.0,53.93,-168.03,4
2000-07-21,Krafla,12949,Eruption,1.0,65.715,-16.727999999999998,5
2000-07-30,Pinatubo,16868,Eruption,1.0,15.13,120.35,4
2000-08-01,Rincon de la Vieja,11104,Eruption,2.0,10.83,-85.324,4
2000-08-05,Kick 'em Jenny,12464,Eruption,0.0,12.3,-61.64,5
2000-08-17,Zubair Group,20840,Eruption,2.0,15.05,42.18,3
2000-08-28,Poas,11176,Eruption,1.0,10.2,-84.23299999999999,5
2000-09-06,Lateiki,14764,Eruption,2.0,-19.18,-174.87,8
2000-09-08,Tungurahua,22215,Eruption,3.0,-1.4669999999999999,-78.442,3
2000-09-09,"Lengai, Ol Doinyo",20790,Eruption,0.0,-2.764,35.914,3
2000-09-11,Hierro,20769,Eruption,2.0,27.73,-18.03,3
2000-09-23,Cleveland,19819,Eruption,2.0,52.825,-169.94400000000002,3
2000-10-06,Southern EPR-Segment K,10357,Eruption,0.0,-17.436,-113.206,4
2000-10-09,Rocard,10256,Eruption,0.0,-17.662,-148.586,6
2000-10-12,Ekarma,18833,Eruption,2.0,48.958,153.93,3
2000-10-21,Kilauea,10109,Eruption,0.0,19.421,-155.287,5
2000-10-22,Nyamuragira,14085,Eruption,1.0,-1.4080000000000001,29.2,3
2000-10-25,Turrialba,11247,Eruption,2.0,10.025,-83.76700000000001,3
2000-10-27,Lewotobi,16297,Eruption,1.0,-8.542,122.775,4
2000-10-29,Bezymianny,19366,Eruption,3.0,55.972,160.595,4
2000-10-30,White Island,14485,Eruption,2.0,-37.52,177.18,6
2000-11-10,Fukutoku-Oka-no-Ba,18469,Eruption,1.0,24.285,141.481,3
2000-11-13,Chiginagak,20198,Eruption,2.0,57.135,-156.99,5
2000-11-15,Villarrica,12170,Eruption,2.0,-39.42,-71.93,4
2000-11-16,Tangkuban Parahu,15680,Eruption,1.0,-6.77,107.6,21
2000-11-17,Westdahl,20046,Eruption,3.0,54.516000000000005,-164.65,4
2000-11-18,Awu,16567,Eruption,4.0,3.6889999999999996,125.447,9
2000-11-19,Kuchinoerabujima,16975,Eruption,2.0,30.443,130.217,5
2000-11-21,Lascar,11867,Eruption,2.0,-23.37,-67.73,4
2000-11-23,Soputan,16426,Eruption,1.0,1.112,124.73700000000001,5
2000-11-25,Pagan,18524,Eruption,1.0,18.13,145.8,3
2000-11-29,Bezymianny,19388,Eruption,3.0,55.972,160.595,3
2000-12-15,Akan,18707,Eruption,1.0,43.38399999999999,144.013,3
2000-12-20,Raung,16150,Eruption,2.0,-8.119,114.056,4
2000-12-21,Raung,16142,Eruption,1.0,-8.119,114.056,5
2000-12-22,Dieng Volcanic Complex,15793,Eruption,1.0,-7.2,109.87899999999999,3
2001-01-15,Asamayama,17811,Eruption,1.0,36.406,138.523,3
2001-01-16,Tinakula,15201,Eruption,2.0,-10.386,165.804,6
2001-01-19,Concepcion,11077,Eruption,1.0,11.538,-85.62200000000001,3
2001-01-23,Jan Mayen,12971,Eruption,1.0,71.082,-8.155,5
2001-01-26,Klyuchevskoy,19484,Eruption,1.0,56.056000000000004,160.642,3
2001-02-01,Karangetang,16543,Eruption,2.0,2.781,125.40700000000001,3
2001-02-09,Sabancaya,11750,Eruption,3.0,-15.787,-71.857,4
2001-02-10,"Huila, Nevado del",11314,Eruption,3.0,2.93,-76.03,3
2001-02-14,Izu-Oshima,18244,Eruption,2.0,34.724000000000004,139.394,4
2001-02-17,Alu-Dalafilla,13927,Eruption,3.0,13.793,40.553000000000004,3
2001-02-21,"Fournaise, Piton de la",14390,Eruption,1.0,-21.244,55.708,3
2001-02-24,Taal,16860,Eruption,2.0,14.002,120.993,5
2001-02-28,Gaua,15222,Eruption,2.0,-14.27,167.5,7
2001-03-07,Ritter Island,14977,Eruption,1.0,-5.519,148.115,3
2001-03-30,"Lengai, Ol Doinyo",13828,Eruption,3.0,-2.764,35.914,3
2001-04-07,"Fournaise, Piton de la",14363,Eruption,2.0,-21.244,55.708,5
2001-04-19,Iliboleng,16324,Eruption,1.0,-8.342,123.258,4
2001-04-21,"Tara, Batu",16353,Eruption,2.0,-7.791,123.585,3
2001-04-25,Chikurachki,18858,Eruption,2.0,50.324,155.461,3
2001-05-01,Talang,15498,Eruption,2.0,-0.9790000000000001,100.681,3
2001-05-06,Ontakesan,20962,Eruption,0.0,35.893,137.48,3
2001-05-07,Kavachi,15180,Eruption,1.0,-8.991,157.97899999999998,3
2001-06-14,Langila,14997,Eruption,3.0,-5.525,148.42,5
2001-06-23,Manam,14926,Eruption,2.0,-4.08,145.037,11
2001-06-24,Rumble III,14676,Eruption,0.0,-35.745,178.47799999999998,3
2001-06-25,Soputan,16439,Eruption,3.0,1.112,124.73700000000001,3
2001-06-26,Peuet Sague,15392,Eruption,2.0,4.9030000000000005,96.289,4
2001-07-12,Ambrym,15297,Eruption,2.0,-16.25,168.12,3
2001-07-19,Barren Island,15387,Eruption,2.0,12.277999999999999,93.85799999999999,3
2001-07-31,Tangkuban Parahu,15682,Eruption,1.0,-6.77,107.6,6
2001-08-10,Langila,15003,Eruption,2.0,-5.525,148.42,3
2001-08-12,Iliboleng,16323,Eruption,2.0,-8.342,123.258,4
2001-09-01,Egon,16278,Eruption,2.0,-8.676,122.455,3
2001-09-08,Gamkonora,16593,Eruption,1.0,1.38,127.53,4
2001-09-18,Koryaksky,19045,Eruption,2.0,53.321000000000005,158.71200000000002,3
2001-10-21,Villarrica,12167,Eruption,2.0,-39.42,-71.93,4
2001-10-26,Krummel-Garbuna-Welcker,15008,Eruption,1.0,-5.416,150.02700000000002,3
2001-11-09,Ibu,16582,Eruption,1.0,1.4880000000000002,127.63,3
2001-11-13,Kerinci,15532,Eruption,1.0,-1.6969999999999998,101.264,3
2001-11-22,Asosan,17351,Eruption,1.0,32.884,131.10399999999998,3
2001-12-01,Bezymianny,19386,Eruption,3.0,55.972,160.595,3
2001-12-08,Okmok,19852,Eruption,4.0,53.43,-168.13,3
2001-12-09,Galeras,11380,Eruption,3.0,1.22,-77.37,3
2001-12-10,Krummel-Garbuna-Welcker,15009,Eruption,2.0,-5.416,150.02700000000002,3
2001-12-10,Krummel-Garbuna-Welcker,15009,Eruption,2.0,-5.416,150.02700000000002,1
2001-12-29,Monowai,14723,Eruption,0.0,-25.886999999999997,-177.188,3
2002-01-01,Llaima,12077,Eruption,3.0,-38.692,-71.729,3
2002-01-09,Mayon,16819,Eruption,2.0,13.257,123.685,3
2002-01-12,San Cristobal,10896,Eruption,2.0,12.702,-87.00399999999999,3
2002-01-13,Klyuchevskoy,19485,Eruption,2.0,56.056000000000004,160.642,3
2002-01-13,Klyuchevskoy,19485,Eruption,2.0,56.056000000000004,160.642,1
2002-01-15,Manda Hararo,13944,Eruption,2.0,12.17,40.82,3
2002-01-21,Etna,13852,Eruption,1.0,37.748000000000005,14.999,3
2002-02-01,Soputan,16429,Eruption,3.0,1.112,124.73700000000001,4
2002-02-11,San Cristobal,10894,Eruption,1.0,12.702,-87.00399999999999,3
2002-03-01,Tafu-Maka,14799,Eruption,0.0,-15.37,-174.23,3
2002-03-02,San Cristobal,10893,Eruption,1.0,12.702,-87.00399999999999,3
2002-03-03,West Mata,14800,Eruption,0.0,-15.1,-173.75,3
2002-03-10,Ulawun,15075,Eruption,2.0,-5.05,151.33,3
2002-03-11,Kilauea,10112,Eruption,0.0,19.421,-155.287,5
2002-03-17,Tolbachik,19321,Eruption,2.0,55.832,160.326,6
2002-03-28,Reventador,11448,Eruption,2.0,-0.077,-77.656,3
2002-04-08,Concepcion,11075,Eruption,1.0,11.538,-85.62200000000001,3
2002-04-18,Lokon-Empung,16457,Eruption,2.0,1.358,124.792,4
2002-04-24,Cleveland,19825,Eruption,2.0,52.825,-169.94400000000002,3
2002-04-26,Telica,10932,Eruption,1.0,12.606,-86.84,4
2002-05-21,Etna,13849,Eruption,2.0,37.748000000000005,14.999,3
2002-06-01,Villarrica,12182,Eruption,1.0,-39.42,-71.93,3
2002-06-14,Kasatochi,19745,Eruption,4.0,52.177,-175.50799999999998,3
2002-06-16,Boomerang Seamount,14393,Eruption,0.0,-37.721,77.825,4
2002-06-16,Boomerang Seamount,14393,Eruption,0.0,-37.721,77.825,1
2002-06-17,Llaima,12076,Eruption,2.0,-38.692,-71.729,3
2002-08-05,Villarrica,12184,Eruption,1.0,-39.42,-71.93,3
2002-08-09,Ulawun,15077,Eruption,2.0,-5.05,151.33,3
2002-08-13,Miyakejima,18282,Eruption,1.0,34.094,139.526,3
2002-08-19,La Palma,13058,Eruption,2.0,28.57,-17.83,6
2002-09-11,Kelut,15957,Eruption,4.0,-7.93,112.30799999999999,4
2002-09-16,Semeru,22218,Eruption,2.0,-8.107999999999999,112.92200000000001,3
2002-09-20,Tungurahua,11644,Eruption,3.0,-1.4669999999999999,-78.442,3
2002-09-24,Tengger Caldera,16055,Eruption,2.0,-7.942,112.95,5
2002-09-24,Tengger Caldera,16055,Eruption,2.0,-7.942,112.95,1
2002-09-28,Ebeko,18879,Eruption,1.0,50.68600000000001,156.014,3
2002-10-06,Lascar,11866,Eruption,1.0,-23.37,-67.73,4
2002-10-06,Lascar,11866,Eruption,1.0,-23.37,-67.73,1
2002-10-10,Kelut,15424,Eruption,1.0,-7.93,112.30799999999999,7
2002-10-12,St. Helens,20559,Eruption,3.0,46.2,-122.18,4
2002-10-12,St. Helens,20559,Eruption,3.0,46.2,-122.18,1
2002-10-23,Kerinci,22217,Eruption,1.0,-1.6969999999999998,101.264,3
2002-10-24,Sheveluch,19585,Eruption,3.0,56.653,161.36,4
2002-11-17,San Cristobal,10898,Eruption,1.0,12.702,-87.00399999999999,3
2002-11-27,Rincon de la Vieja,20812,Eruption,1.0,10.83,-85.324,3
2002-12-02,Marapi,20795,Eruption,2.0,-0.38,100.47399999999999,3
2002-12-10,Krakatau,20787,Eruption,2.0,-6.102,105.42299999999999,3
2002-12-12,Soputan,20820,Eruption,3.0,1.112,124.73700000000001,3
2002-12-25,"Fournaise, Piton de la",14391,Eruption,1.0,-21.244,55.708,3
2002-12-25,"Fournaise, Piton de la",14391,Eruption,1.0,-21.244,55.708,1
2003-01-02,Awu,16569,Eruption,1.0,3.6889999999999996,125.447,4
2003-01-05,Villarrica,12183,Eruption,1.0,-39.42,-71.93,3
2003-01-16,Cleveland,19826,Eruption,2.0,52.825,-169.94400000000002,3
2003-01-20,Dempo,15575,Eruption,1.0,-4.016,103.12100000000001,3
2003-01-22,Iliboleng,16328,Eruption,1.0,-8.342,123.258,4
2003-02-03,CoAxial Segment,20712,Eruption,0.0,46.52,-129.58,4
2003-02-04,Rinjani,16227,Eruption,2.0,-8.42,116.47,3
2003-02-14,Sarychev Peak,18819,Eruption,4.0,48.092,153.2,3
2003-02-19,Cleveland,19827,Eruption,2.0,52.825,-169.94400000000002,3
2003-03-14,Kerinci,15533,Eruption,1.0,-1.6969999999999998,101.264,3
2003-03-17,Planchon-Peteroa,11945,Eruption,2.0,-35.223,-70.568,4
2003-03-17,Planchon-Peteroa,11945,Eruption,2.0,-35.223,-70.568,1
2003-03-20,Sinabung,15404,Eruption,2.0,3.17,98.39200000000001,3
2003-04-05,Barren Island,15383,Eruption,2.0,12.277999999999999,93.85799999999999,4
2003-04-08,Bulusan,16772,Eruption,2.0,12.769,124.056,3
2003-04-17,Merapi,15925,Eruption,4.0,-7.54,110.446,3
2003-04-17,Merapi,15925,Eruption,4.0,-7.54,110.446,1
2003-04-29,Seguam,19781,Eruption,2.0,52.315,-172.51,4
2003-05-21,Manam,14935,Eruption,2.0,-4.08,145.037,3
2003-05-26,Klyuchevskoy,19460,Eruption,3.0,56.056000000000004,160.642,5
2003-05-27,Redoubt,20391,Eruption,3.0,60.485,-152.74200000000002,3
2003-06-09,Cleveland,19828,Eruption,2.0,52.825,-169.94400000000002,3
2003-06-09,Cleveland,19828,Eruption,2.0,52.825,-169.94400000000002,1
2003-07-04,Masaya,11030,Eruption,1.0,11.985,-86.165,4
2003-07-09,McDonald Islands,14399,Eruption,0.0,-53.03,72.6,3
2003-07-21,Rincon de la Vieja,11103,Eruption,1.0,10.83,-85.324,4
2003-07-25,Gamkonora,16594,Eruption,1.0,1.38,127.53,4
2003-07-26,Raung,16148,Eruption,1.0,-8.119,114.056,4
2003-07-26,Raung,16148,Eruption,1.0,-8.119,114.056,1
2003-07-27,Kupreanof,20155,Eruption,1.0,56.011,-159.797,4
2003-08-01,Tofua,14752,Eruption,1.0,-19.75,-175.07,3
2003-08-10,Popocatepetl,10552,Eruption,2.0,19.023,-98.62200000000001,3
2003-08-14,San Cristobal,10892,Eruption,2.0,12.702,-87.00399999999999,3
2003-08-21,Tongariro,14603,Eruption,3.0,-39.157,175.632,5
2003-08-26,Ebeko,18877,Eruption,2.0,50.68600000000001,156.014,3
2003-08-28,Batur,16197,Eruption,2.0,-8.242,115.375,6
2003-09-01,Cleveland,19810,Eruption,2.0,52.825,-169.94400000000002,4
2003-09-21,Lascar,11877,Eruption,3.0,-23.37,-67.73,3
2003-09-22,Barren Island,15386,Eruption,2.0,12.277999999999999,93.85799999999999,3
2003-09-22,Barren Island,15386,Eruption,2.0,12.277999999999999,93.85799999999999,1
2003-09-25,Ioto,18409,Eruption,1.0,24.750999999999998,141.289,7
2003-09-26,Klyuchevskoy,19467,Eruption,2.0,56.056000000000004,160.642,4
2003-09-27,Bezymianny,19363,Eruption,2.0,55.972,160.595,4
2003-09-29,Bezymianny,19383,Eruption,2.0,55.972,160.595,3
2003-09-30,White Island,14481,Eruption,3.0,-37.52,177.18,6
2003-10-01,Lopevi,15321,Eruption,2.0,-16.507,168.34599999999998,3
2003-10-09,Soputan,16433,Eruption,1.0,1.112,124.73700000000001,3
2003-10-12,Ambang,20947,Eruption,1.0,0.75,124.42,3
2003-10-23,Augustine,20273,Eruption,3.0,59.363,-153.43,3
2003-10-28,"Fournaise, Piton de la",14385,Eruption,0.0,-21.244,55.708,3
2003-11-08,Marapi,15467,Eruption,2.0,-0.38,100.47399999999999,5
2003-11-10,Kanlaon,16741,Eruption,2.0,10.412,123.132,4
2003-11-11,St. Helens,20560,Eruption,2.0,46.2,-122.18,3
2003-11-14,San Cristobal,10891,Eruption,1.0,12.702,-87.00399999999999,3
2003-11-18,Langila,15000,Eruption,2.0,-5.525,148.42,3
2003-12-09,Fernandina,11668,Eruption,2.0,-0.37,-91.55,5
2003-12-11,Karangetang,16534,Eruption,1.0,2.781,125.40700000000001,4
2003-12-22,Rinjani,16226,Eruption,2.0,-8.42,116.47,3
2003-12-23,Grimsvotn,12842,Eruption,3.0,64.416,-17.316,3
2003-12-25,Nyamuragira,14075,Eruption,3.0,-1.4080000000000001,29.2,4
2003-12-26,Etorofu-Yakeyama [Grozny Group],18754,Eruption,2.0,45.012,147.871,4
2003-12-27,Ulawun,15059,Eruption,2.0,-5.05,151.33,4
2003-12-28,Korovin,19766,Eruption,1.0,52.381,-174.166,3
2004-01-01,Sarychev Peak,18818,Eruption,1.0,48.092,153.2,4
2004-01-07,Fernandina,11666,Eruption,4.0,-0.37,-91.55,6
2004-01-08,Tengger Caldera,16063,Eruption,2.0,-7.942,112.95,3
2004-01-10,Tokachidake,18661,Eruption,1.0,43.418,142.686,3
2004-01-28,Soufriere Hills,12347,Eruption,3.0,16.72,-62.18,3
2004-01-29,Tinakula,15203,Eruption,1.0,-10.386,165.804,4
2004-01-29,Tinakula,15203,Eruption,1.0,-10.386,165.804,1
2004-02-06,Shishaldin,20100,Eruption,2.0,54.756,-163.97,3
2004-02-11,Veniaminof,20174,Eruption,2.0,56.17,-159.38,3
2004-02-12,Epi,15332,Eruption,2.0,-16.68,168.37,3
2004-02-12,Epi,15332,Eruption,2.0,-16.68,168.37,1
2004-02-25,Egon,16275,Eruption,1.0,-8.676,122.455,3
2004-02-25,Egon,16275,Eruption,1.0,-8.676,122.455,1
2004-02-26,Fernandina,11673,Eruption,2.0,-0.37,-91.55,4
2004-03-01,"Fournaise, Piton de la",14362,Eruption,2.0,-21.244,55.708,8
2004-03-04,Bezymianny,19382,Eruption,3.0,55.972,160.595,3
2004-03-05,Lopevi,15320,Eruption,2.0,-16.507,168.34599999999998,3
2004-03-05,Lopevi,15320,Eruption,2.0,-16.507,168.34599999999998,1
2004-03-09,Egon,16277,Eruption,1.0,-8.676,122.455,3
2004-03-17,San Cristobal,10880,Eruption,1.0,12.702,-87.00399999999999,5
2004-04-14,Akutan,20032,Eruption,2.0,54.13399999999999,-165.986,4
2004-04-16,Ruapehu,14639,Eruption,1.0,-39.28,175.57,5
2004-04-17,Lokon-Empung,16458,Eruption,1.0,1.358,124.792,4
2004-04-22,Heard,14412,Eruption,0.0,-53.106,73.513,3
2004-04-24,Pacaya,22213,Eruption,3.0,14.382,-90.601,3
2004-05-04,Cleveland,19818,Eruption,3.0,52.825,-169.94400000000002,3
2004-05-05,Mayon,16816,Eruption,1.0,13.257,123.685,3
2004-05-09,Monowai,14713,Eruption,0.0,-25.886999999999997,-177.188,4
2004-05-16,Batur,16198,Eruption,1.0,-8.242,115.375,6
2004-05-16,Batur,16198,Eruption,1.0,-8.242,115.375,1
2004-06-05,Telica,10942,Eruption,1.0,12.606,-86.84,3
2004-06-09,Trident,20092,Eruption,3.0,58.236000000000004,-155.1,7
2004-07-03,Masaya,11033,Eruption,1.0,11.985,-86.165,4
2004-07-03,Masaya,11033,Eruption,1.0,11.985,-86.165,1
2004-07-08,Pavlof,20153,Eruption,2.0,55.417,-161.894,3
2004-07-09,Manda Hararo,13943,Eruption,2.0,12.17,40.82,3
2004-07-15,Lascar,11878,Eruption,3.0,-23.37,-67.73,3
2004-07-28,Concepcion,11074,Eruption,2.0,11.538,-85.62200000000001,3
2004-07-29,Talang,15497,Eruption,1.0,-0.9790000000000001,100.681,3
2004-07-29,Talang,15497,Eruption,1.0,-0.9790000000000001,100.681,1
2004-08-07,Karthala,14205,Eruption,2.0,-11.75,43.38,3
2004-08-09,Soufriere Hills,12348,Eruption,3.0,16.72,-62.18,3
2004-08-10,Asosan,17350,Eruption,1.0,32.884,131.10399999999998,3
2004-08-11,Miyakejima,18276,Eruption,1.0,34.094,139.526,3
2004-08-28,Batur,16204,Eruption,1.0,-8.242,115.375,4
2004-09-03,Ijen,16174,Eruption,1.0,-8.058,114.242,4
2004-09-10,Miyakejima,18278,Eruption,1.0,34.094,139.526,3
2004-09-13,Masaya,11041,Eruption,1.0,11.985,-86.165,3
2004-09-19,Langila,15002,Eruption,2.0,-5.525,148.42,3
2004-09-28,Ambrym,15296,Eruption,2.0,-16.25,168.12,3
2004-10-04,Telica,10939,Eruption,1.0,12.606,-86.84,3
2004-10-06,Bulusan,16769,Eruption,2.0,12.769,124.056,4
2004-10-08,Telica,10940,Eruption,1.0,12.606,-86.84,3
2004-10-23,White Island,14480,Eruption,3.0,-37.52,177.18,9
2004-10-23,White Island,14480,Eruption,3.0,-37.52,177.18,1
2004-10-24,Home Reef,14771,Eruption,2.0,-18.992,-174.775,3
2004-10-24,Home Reef,14771,Eruption,2.0,-18.992,-174.775,1
2004-10-26,Galeras,11371,Eruption,1.0,1.22,-77.37,5
2004-11-01,Makushin,19992,Eruption,1.0,53.891000000000005,-166.923,4
2004-11-01,Makushin,19992,Eruption,1.0,53.891000000000005,-166.923,1
2004-11-10,Fourpeaked,20250,Eruption,2.0,58.77,-153.672,3
2004-11-11,Kuchinoerabujima,16973,Eruption,2.0,30.443,130.217,9
2004-11-13,Nabro,20800,Eruption,4.0,13.37,41.7,3
2004-11-20,Rabaul,20811,Eruption,2.0,-4.271,152.203,3
2004-11-26,"Lengai, Ol Doinyo",14024,Eruption,1.0,-2.764,35.914,4
2004-11-28,Iliwerung,16349,Eruption,2.0,-8.53,123.57,4
2004-12-11,Bezymianny,19370,Eruption,3.0,55.972,160.595,4
2004-12-18,Etna,13831,Eruption,3.0,37.748000000000005,14.999,4
2004-12-19,San Cristobal,22130,Eruption,2.0,12.702,-87.00399999999999,3
2004-12-26,Batur,16195,Eruption,1.0,-8.242,115.375,51
2004-12-27,Tinakula,15200,Eruption,3.0,-10.386,165.804,14
2004-12-28,Langila,22123,Eruption,2.0,-5.525,148.42,3
2004-12-29,Kelut,15956,Eruption,4.0,-7.93,112.30799999999999,8
2004-12-31,Ioto,18419,Eruption,1.0,24.750999999999998,141.289,4
2005-01-01,Didicas,16877,Eruption,2.0,19.077,122.20200000000001,6
2005-01-21,"Fournaise, Piton de la",14364,Eruption,2.0,-21.244,55.708,5
2005-01-23,Nyamuragira,14077,Eruption,2.0,-1.4080000000000001,29.2,4
2005-01-24,Raung,16152,Eruption,1.0,-8.119,114.056,4
2005-01-26,Tengger Caldera,16061,Eruption,1.0,-7.942,112.95,4
2005-01-27,Chikurachki,18852,Eruption,2.0,50.324,155.461,8
2005-01-28,Ruapehu,14637,Eruption,1.0,-39.28,175.57,6
2005-01-29,Copahue,12010,Eruption,2.0,-37.856,-71.183,4
2005-01-29,Copahue,12010,Eruption,2.0,-37.856,-71.183,1
2005-01-30,Kanlaon,16745,Eruption,2.0,10.412,123.132,4
2005-01-30,Kanlaon,16745,Eruption,2.0,10.412,123.132,1
2005-02-17,Guagua Pichincha,11494,Eruption,1.0,-0.171,-78.598,4
2005-02-17,Guagua Pichincha,11494,Eruption,1.0,-0.171,-78.598,1
2005-02-22,Karkar,14947,Eruption,2.0,-4.649,145.964,5
2005-03-16,Zavodovski,22159,Eruption,1.0,-56.3,-27.57,3
2005-03-28,Rinjani,16223,Eruption,1.0,-8.42,116.47,8
2005-03-29,Kuchinoerabujima,21073,Eruption,3.0,30.443,130.217,3
2005-03-30,Vailulu'u,14801,Eruption,0.0,-14.215,-169.058,5
2005-03-31,Wolf,21075,Eruption,4.0,0.02,-91.35,3
2005-04-08,Bulusan,21072,Eruption,2.0,12.769,124.056,3
2005-04-16,Soputan,20988,Eruption,3.0,1.112,124.73700000000001,3
2005-04-16,Soputan,20988,Eruption,3.0,1.112,124.73700000000001,1
2005-04-26,San Cristobal,22268,Eruption,2.0,12.702,-87.00399999999999,3
2005-05-02,Kuchinoerabujima,16979,Eruption,2.0,30.443,130.217,4
2005-05-05,"Fournaise, Piton de la",20982,Eruption,0.0,-21.244,55.708,3
2005-05-14,San Miguel,20994,Eruption,1.0,13.434000000000001,-88.26899999999999,3
2005-05-18,Hekla,12751,Eruption,3.0,63.983000000000004,-19.666,4
2005-05-31,Rinjani,22149,Eruption,2.0,-8.42,116.47,3
2005-06-01,Io-Torishima,16920,Eruption,1.0,27.881,128.22299999999998,7
2005-06-03,Arenales,12300,Eruption,1.0,-47.2,-73.48,4
2005-06-08,Kerinci,22172,Eruption,1.0,-1.6969999999999998,101.264,3
2005-06-09,San Miguel,22154,Eruption,1.0,13.434000000000001,-88.26899999999999,3
2005-06-13,Ulawun,22171,Eruption,1.0,-5.05,151.33,3
2005-06-14,Chirinkotan,18828,Eruption,2.0,48.98,153.48,4
2005-06-15,Chikurachki,22153,Eruption,2.0,50.324,155.461,3
2005-07-04,Zhupanovsky,22177,Eruption,2.0,53.589,159.15,3
2005-07-08,Lautaro,12322,Eruption,2.0,-49.019,-73.50399999999999,4
2005-07-23,Curacoa,14775,Eruption,3.0,-15.62,-173.67,5
2005-07-25,Asosan,22174,Eruption,3.0,32.884,131.10399999999998,3
2005-07-26,Karymsky,22178,Eruption,2.0,54.049,159.44299999999998,3
2005-08-04,Ubinas,22181,Eruption,2.0,-16.355,-70.903,3
2005-08-10,Kilauea,10100,Eruption,0.0,19.421,-155.287,13
2005-09-09,Gorely,19024,Eruption,3.0,52.559,158.03,4
2005-10-04,Kick 'em Jenny,12461,Eruption,0.0,12.3,-61.64,9
2005-10-04,Kick 'em Jenny,12461,Eruption,0.0,12.3,-61.64,1
2005-10-17,Lokon-Empung,16455,Eruption,2.0,1.358,124.792,5
2005-11-04,Hekla,12750,Eruption,3.0,63.983000000000004,-19.666,6
2005-11-07,Etna,13804,Eruption,2.0,37.748000000000005,14.999,4
2005-11-12,Etna,13799,Eruption,2.0,37.748000000000005,14.999,6
2005-11-22,Fernandina,11669,Eruption,1.0,-0.37,-91.55,4
2006-01-04,Langila,14995,Eruption,2.0,-5.525,148.42,6
2006-01-05,Etna,13800,Eruption,2.0,37.748000000000005,14.999,5
2006-01-09,Llaima,12066,Eruption,2.0,-38.692,-71.729,4
2006-01-23,Ruapehu,14653,Eruption,1.0,-39.28,175.57,4
2006-02-01,Kavachi,15171,Eruption,1.0,-8.991,157.97899999999998,4
2006-03-17,Sarychev Peak,18817,Eruption,1.0,48.092,153.2,4
2006-03-17,Sarychev Peak,18817,Eruption,1.0,48.092,153.2,1
2006-03-27,Chikurachki,18854,Eruption,4.0,50.324,155.461,4
2006-03-31,Okmok,19850,Eruption,2.0,53.43,-168.13,4
2006-04-30,Taal,16854,Eruption,3.0,14.002,120.993,10
2006-05-03,Asamayama,21081,Eruption,1.0,36.406,138.523,3
2006-05-16,Havre Seamount,20748,Eruption,1.0,-31.08,-179.033,3
2006-05-22,Galeras,20764,Eruption,2.0,1.22,-77.37,3
2006-05-24,Erebus,13162,Eruption,2.0,-77.53,167.17,5
2006-05-28,Sirung,20819,Eruption,2.0,-8.508,124.13,3
2006-05-28,Sirung,20819,Eruption,2.0,-8.508,124.13,1
2006-05-29,Turrialba,20830,Eruption,2.0,10.025,-83.76700000000001,3
2006-06-15,Masaya,22143,Eruption,1.0,11.985,-86.165,3
2006-06-16,Marapi,20796,Eruption,1.0,-0.38,100.47399999999999,3
2006-06-27,Klyuchevskoy,19453,Eruption,1.0,56.056000000000004,160.642,7
2006-07-03,Karkar,20778,Eruption,3.0,-4.649,145.964,3
